First State Indonesian Bond Fund (FSIBOND),FSIBOND:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/FSIBOND:IJ
First State Indonesian MultiStrategy Fund (FSISTRA),FSISTRA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/FSISTRA:IJ
First State Indonesian Money Market Fund (FSIDOMM),FSIDOMM:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/FSIDOMM:IJ
First State Indonesian USD Balanced Plus Fund (FSIUSBP),FSIUSBP:IJ,Open-End Fund,Global Allocation,http://www.bloomberg.com/quote/FSIUSBP:IJ
GAP Equity Fund (GEFFGAP),GEFFGAP:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/GEFFGAP:IJ
GAP Fixed Income Fund II (GFI2GAP),GFI2GAP:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/GFI2GAP:IJ
GAP Money Market Fund (GMMFGAP),GMMFGAP:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/GMMFGAP:IJ
GAP Value Fund (GVFFGAP),GVFFGAP:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/GVFFGAP:IJ
Garuda Satu (INGASAI),INGASAI:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/INGASAI:IJ
GMT Dana Ekuitas (GMTEKUI),GMTEKUI:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/GMTEKUI:IJ
GMT Dana Fleksi (GMTFLEK),GMTFLEK:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/GMTFLEK:IJ
GMT Dana Obligasi Plus (GMTOBPL),GMTOBPL:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/GMTOBPL:IJ
GMT Dana Pasti 2 (GMTPST2),GMTPST2:IJ,Open-End Fund,Foreign Aggregate Bond,http://www.bloomberg.com/quote/GMTPST2:IJ
GreatLink Balanced Fund (GRLBALA),GRLBALA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/GRLBALA:IJ
GreatLink Bond Fund (GRLBOND),GRLBOND:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/GRLBOND:IJ
GreatLink Cash Fund (GRLCASH),GRLCASH:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/GRLCASH:IJ
GreatLink Dynamic Fund (GRLDYNA),GRLDYNA:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/GRLDYNA:IJ
GreatLink Equity Fund (GRLEQTY),GRLEQTY:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/GRLEQTY:IJ
GreatLink Fixed Income Fund (GRLFXIN),GRLFXIN:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/GRLFXIN:IJ
GreatLink Optimum Fund (GRLOPTM),GRLOPTM:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/GRLOPTM:IJ
GreatLink USD Fixed Income Fund (GLUSDFI),GLUSDFI:IJ,Open-End Fund,Aggregate Bond Long,http://www.bloomberg.com/quote/GLUSDFI:IJ
Harvestindo Istimewa (HAVISTI),HAVISTI:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/HAVISTI:IJ
Henan Putihrai - HPAM Premium 1 (HPAPRE1),HPAPRE1:IJ,Open-End Fund,Conservative Allocation,http://www.bloomberg.com/quote/HPAPRE1:IJ
HPAM Flexi Plus (HPAMFLP),HPAMFLP:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/HPAMFLP:IJ
HPAM Ultima Ekuitas 1 (HPAMUE1),HPAMUE1:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/HPAMUE1:IJ
I-Hajj Syariah Fund (INSHAJI),INSHAJI:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/INSHAJI:IJ
Indosurya Balanced Fund (INDSBAL),INDSBAL:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/INDSBAL:IJ
Insight Investments Management - Reksa Dana Guru (INSGURU),INSGURU:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/INSGURU:IJ
Insight Syariah Berimbang (INSHARE),INSHARE:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/INSHARE:IJ
Investasi Reksa Premium (AAAPREM),AAAPREM:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/AAAPREM:IJ
Investra Balanced Fund (CLBLAN1),CLBLAN1:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/CLBLAN1:IJ
Investra Balanced Progressive Fund (CLBLPRO),CLBLPRO:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/CLBLPRO:IJ
Investra Balanced Syariah Fund (CLBLSYA),CLBLSYA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/CLBLSYA:IJ
Investra Balanced Target Fund (CLBALTG),CLBALTG:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/CLBALTG:IJ
Investra Bond Fund (CLBOND1),CLBOND1:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/CLBOND1:IJ
Investra Dynamic Strategic Fund (INVDYST),INVDYST:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/INVDYST:IJ
Investra Equity Dynamic Fund (CLEQDYN),CLEQDYN:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/CLEQDYN:IJ
Investra Equity Fund (CLEQUT1),CLEQUT1:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/CLEQUT1:IJ
Investra Equity Income Fund (CLEQINC),CLEQINC:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/CLEQINC:IJ
Investra Equity Infrastructure Fund (CLEQINF),CLEQINF:IJ,Open-End Fund,Industrial Sector,http://www.bloomberg.com/quote/CLEQINF:IJ
Investra Equity Syariah Fund (CLEQSYA),CLEQSYA:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/CLEQSYA:IJ
Investra Money Market Plus Fund (CLMOMAP),CLMOMAP:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/CLMOMAP:IJ
Investra USD Balanced Fund (COMMUSD),COMMUSD:IJ,Open-End Fund,Global Allocation,http://www.bloomberg.com/quote/COMMUSD:IJ
ITB - Niaga (NIITBNI),NIITBNI:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/NIITBNI:IJ
Jisawi Kombinasi (JISAKOM),JISAKOM:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/JISAKOM:IJ
Jisawi Obligasi Plus (JISAOBP),JISAOBP:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/JISAOBP:IJ
Jisawi Progresif (JISAPRO),JISAPRO:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/JISAPRO:IJ
JS Link Balanced Fund (JSLBLNC),JSLBLNC:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/JSLBLNC:IJ
JS Link Equity Fund (JSLEQTY),JSLEQTY:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/JSLEQTY:IJ
JS Link Fixed Income Fund (JSLFXIN),JSLFXIN:IJ,Fund of Funds,Aggregate Bond,http://www.bloomberg.com/quote/JSLFXIN:IJ
Kreshna Graha Sekurindo-Reksa Dana Mrs Bond Kresna (KMMRSBD),KMMRSBD:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/KMMRSBD:IJ
Kreshna Graha Sekurindo-Reksa Dana Mrs Flex Kresna (KMMRSFL),KMMRSFL:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/KMMRSFL:IJ
Kresna Flexima (KMFLEXI),KMFLEXI:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/KMFLEXI:IJ
Kresna Graha Sekurindo - Prestasi Alokasi Portfolio Investasi (KRALPIN),KRALPIN:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/KRALPIN:IJ
Kresna Graha Sekurindo - MRS Cash Kresna (KRMRSCS),KRMRSCS:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/KRMRSCS:IJ
Kresna Indeks 45 (KRIND45),KRIND45:IJ,Open-End Fund,Blend Large Cap,http://www.bloomberg.com/quote/KRIND45:IJ
Kresna Ultima Flexi (KMUFLXI),KMUFLXI:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/KMUFLXI:IJ
Lautandhana Balanced Fund (LAUBALA),LAUBALA:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/LAUBALA:IJ
Lautandhana Equity (LAUEQUI),LAUEQUI:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/LAUEQUI:IJ
Lautandhana Equity Agresif (LAUELEA),LAUELEA:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/LAUELEA:IJ
Lautandhana Equity Progresif - Equity Progresif (LAUEQPR),LAUEQPR:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/LAUEQPR:IJ
Lautandhana Fixed Income (LAUFIXE),LAUFIXE:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/LAUFIXE:IJ
Lautandhana Proteksi Dinamis (LAUPDIN),LAUPDIN:IJ,Closed-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/LAUPDIN:IJ
Lautandhana Proteksi IV (LAUPRO4),LAUPRO4:IJ,Closed-End Fund,Foreign Aggregate Bond,http://www.bloomberg.com/quote/LAUPRO4:IJ
Lautandhana Proteksi VI (LAUPRO6),LAUPRO6:IJ,Closed-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/LAUPRO6:IJ
Lautandhana Proteksi Syariah I (LAUPSYI),LAUPSYI:IJ,Closed-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/LAUPSYI:IJ
Lautandhana Saham Syariah - Saham Syariah (LAUESSY),LAUESSY:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/LAUESSY:IJ
Lippo Dana Prima (LPPSLDP),LPPSLDP:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/LPPSLDP:IJ
Maestro Balanced Syariah Rp (AXFIBRS),AXFIBRS:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/AXFIBRS:IJ
Maestro Equity Syariah Rp (AXFIERS),AXFIERS:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/AXFIERS:IJ
MaestroBerimbang (BLSAHAI),BLSAHAI:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/BLSAHAI:IJ
Maestrolink Aggressive Equity Rp (AXFIARP),AXFIARP:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/AXFIARP:IJ
Maestrolink Balanced IDR (AXFIBRP),AXFIBRP:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/AXFIBRP:IJ
Maestrolink Cash Plus IDR (AXFIMRP),AXFIMRP:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/AXFIMRP:IJ
Maestrolink Dynamic IDR (AXFIDRP),AXFIDRP:IJ,Open-End Fund,Growth Large Cap,http://www.bloomberg.com/quote/AXFIDRP:IJ
Maestrolink Equity Plus IDR (AXFIERP),AXFIERP:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/AXFIERP:IJ
Maestrolink Fixed Income Plus IDR (AXFIFRP),AXFIFRP:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/AXFIFRP:IJ
Maestrolink Fixed Income Plus USD (AXFIFUS),AXFIFUS:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/AXFIFUS:IJ
Mandiri Active Money Rupiah Fund (AMFZAMB),AMFZAMB:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/AMFZAMB:IJ
Mandiri Active Money Syariah Rupiah Fund (AMFZAMH),AMFZAMH:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/AMFZAMH:IJ
Mandiri Advanced Commodity Syariah Rupiah Fund (AMFZAMY),AMFZAMY:IJ,Open-End Fund,Broad Based,http://www.bloomberg.com/quote/AMFZAMY:IJ
Mandiri Amanah Equity Syariah Rupiah Fund (AMFAMES),AMFAMES:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/AMFAMES:IJ
Mandiri Attractive Money Rupiah Fund (AMFZAMA),AMFZAMA:IJ,Open-End Fund,Growth Large Cap,http://www.bloomberg.com/quote/AMFZAMA:IJ
Mandiri Attractive Money Syariah Rupiah Fund (AMFZAMG),AMFZAMG:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/AMFZAMG:IJ
Mandiri Dynamic Money Fund - AMFS DMRP (AMFZAMD),AMFZAMD:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/AMFZAMD:IJ
Mandiri Excellent Equity Rupiah Fund - AMFS EQRP (AMFZAMI),AMFZAMI:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/AMFZAMI:IJ
Mandiri Fixed Money Rupiah Fund (AMFZAMC),AMFZAMC:IJ,Open-End Fund,General Corporate Bond,http://www.bloomberg.com/quote/AMFZAMC:IJ
Mandiri Investa Aktif (MANAKTI),MANAKTI:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MANAKTI:IJ
Mandiri Investa Atraktif Syariah (MANISYA),MANISYA:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/MANISYA:IJ
Mandiri Investa Atraktif (MANTRAK),MANTRAK:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/MANTRAK:IJ
Mandiri Investa Dana Utama (MANUTAM),MANUTAM:IJ,Open-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/MANUTAM:IJ
Mandiri Investa Dana Dollar Mandiri (MANINVD),MANINVD:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/MANINVD:IJ
Mandiri Investa Dana Obligasi Seri II (MANIPT2),MANIPT2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MANIPT2:IJ
Mandiri Investa Dana Syariah (MANDIDS),MANDIDS:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MANDIDS:IJ
Mandiri Investa Dana Pendapatan Optimal (MANIDPO),MANIDPO:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MANIDPO:IJ
Mandiri Investa Ekuitas Dinamis (MANIEDI),MANIEDI:IJ,Open-End Fund,Growth Small Cap,http://www.bloomberg.com/quote/MANIEDI:IJ
Mandiri Investa Equity Movement - A (MANIEMA),MANIEMA:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/MANIEMA:IJ
Mandiri Investa Pasar Uang (MANINPU),MANINPU:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/MANINPU:IJ
Mandiri Investa Syariah Berimbang (MANVEST),MANVEST:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MANVEST:IJ
Mandiri Investa UGM (MANIUGM),MANIUGM:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/MANIUGM:IJ
Mandiri Money Market Rupiah Fund - AMFS MMRP (AMFZAMF),AMFZAMF:IJ,Open-End Fund,Taxable Global (US),http://www.bloomberg.com/quote/AMFZAMF:IJ
Mandiri Obligasi Utama (MANOBUT),MANOBUT:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MANOBUT:IJ
Mandiri Progressive Money Rupiah Fund - AMFS PMRP (AMFZAMP),AMFZAMP:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/AMFZAMP:IJ
Mandiri Secure Money USD Fund - AMFS SMUS (AMFZAME),AMFZAME:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/AMFZAME:IJ
Mandiri Secure Money Rupiah Fund - AMFS SMRP (AMFZAMS),AMFZAMS:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/AMFZAMS:IJ
Manulife Dana Campuran II (MANCAM2),MANCAM2:IJ,Open-End Fund,Conservative Allocation,http://www.bloomberg.com/quote/MANCAM2:IJ
Manulife Dana Ekuitas Indonesia India (MLLDEIU),MLLDEIU:IJ,Open-End Fund,Multiple Country,http://www.bloomberg.com/quote/MLLDEIU:IJ
Manulife Dana Ekuitas Indonesia India - IDR (MLLDEII),MLLDEII:IJ,Open-End Fund,Multiple Country,http://www.bloomberg.com/quote/MLLDEII:IJ
Manulife Dana Ekuitas Small Mid Capital Fund (MANDESM),MANDESM:IJ,Open-End Fund,Growth Mid Cap,http://www.bloomberg.com/quote/MANDESM:IJ
Manulife Dana Ekuitas USD (MANDEKU),MANDEKU:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/MANDEKU:IJ
Manulife Dana Ekuitas Small-Mid Capital USD (MANSAMU),MANSAMU:IJ,Open-End Fund,Growth Mid Cap,http://www.bloomberg.com/quote/MANSAMU:IJ
Manulife Dana Kas II (MANKAS2),MANKAS2:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/MANKAS2:IJ
Manulife Dana Saham (MANSHAM),MANSHAM:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/MANSHAM:IJ
MANULIFE DANA STABIL BERIMBANG (MANSTBR),MANSTBR:IJ,Open-End Fund,Conservative Allocation,http://www.bloomberg.com/quote/MANSTBR:IJ
Manulife Dana Tetap Pemerintah (MANUPEM),MANUPEM:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/MANUPEM:IJ
Manulife Dana Tetap Utama (MANTAMA),MANTAMA:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MANTAMA:IJ
MANULIFE DANA TUMBUH BERIMBANG (MANTBER),MANTBER:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/MANTBER:IJ
Manulife Greater Indonesia Fund (MANGIFT),MANGIFT:IJ,Open-End Fund,Emerging Market Stock,http://www.bloomberg.com/quote/MANGIFT:IJ
Manulife Harapan US Dollar Seri I (MANHARI),MANHARI:IJ,Open-End Fund,Government Intermediate,http://www.bloomberg.com/quote/MANHARI:IJ
Manulife Indonesia Money Market Fund (MANUFL2),MANUFL2:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/MANUFL2:IJ
Manulife Link Dana Berimbang (MLLDBBG),MLLDBBG:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MLLDBBG:IJ
Manulife Link Dana Berimbang Syariah (MLLDBBS),MLLDBBS:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MLLDBBS:IJ
Manulife Link Dana Ekuitas (MANLIEK),MANLIEK:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/MANLIEK:IJ
Manulife Link Dana Ekuitas Indonesia - China (MLLDECI),MLLDECI:IJ,Open-End Fund,Multiple Country,http://www.bloomberg.com/quote/MLLDECI:IJ
Manulife Link Dana Ekuitas Indonesia - China (MLLDECU),MLLDECU:IJ,Open-End Fund,Multiple Country,http://www.bloomberg.com/quote/MLLDECU:IJ
Manulife Link Dana Ekuitas Syariah (MLLDEKS),MLLDEKS:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/MLLDEKS:IJ
Manulife Link Dana Pasar Uang Syariah (MLLDPUS),MLLDPUS:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/MLLDPUS:IJ
Manulife Link Pasar Uang (MANLIUA),MANLIUA:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/MANLIUA:IJ
Manulife Link Pendapatan Tetap Dollar (MANLIDO),MANLIDO:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/MANLIDO:IJ
Manulife Link Pendapatan Tetap Korporasi (MANLIKO),MANLIKO:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MANLIKO:IJ
Manulife Link Pendapatan Tetap Negara (MANLINE),MANLINE:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/MANLINE:IJ
Manulife Obligasi Negara Indonesia II (MAHOIN2),MAHOIN2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MAHOIN2:IJ
Manulife Obligasi Unggulan (MAHOUNG),MAHOUNG:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MAHOUNG:IJ
Manulife Pendapatan Bulanan II (MANPBU2),MANPBU2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MANPBU2:IJ
MANULIFE SAHAM ANDALAN (MANSAND),MANSAND:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/MANSAND:IJ
Manulife Saham SMC Plus (MANSMCP),MANSMCP:IJ,Open-End Fund,Foreign Growth,http://www.bloomberg.com/quote/MANSMCP:IJ
Manulife Syariah Sektoral Amanah (MANSSEK),MANSSEK:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/MANSSEK:IJ
Manulife USD Fixed Income Fund (MANUFIX),MANUFIX:IJ,Open-End Fund,Foreign Aggregate Bond,http://www.bloomberg.com/quote/MANUFIX:IJ
Mega Asset Greater Infrastructure (MEGASGI),MEGASGI:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/MEGASGI:IJ
Mega Asset Mantap (MEGASMT),MEGASMT:IJ,Open-End Fund,Foreign Aggregate Bond,http://www.bloomberg.com/quote/MEGASMT:IJ
Mega Asset Mantap Plus (MEGAMPL),MEGAMPL:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MEGAMPL:IJ
Mega Asset Maxima (MEGASMM),MEGASMM:IJ,Open-End Fund,Global Allocation,http://www.bloomberg.com/quote/MEGASMM:IJ
Mega Asset Mixed (MEGASMX),MEGASMX:IJ,Open-End Fund,Global Allocation,http://www.bloomberg.com/quote/MEGASMX:IJ
Mega Asset Multicash (MEGASMC),MEGASMC:IJ,Open-End Fund,Enhanced MMKT (Non-US),http://www.bloomberg.com/quote/MEGASMC:IJ
Mega Asset Strategic Total Return Fund (MEGASTR),MEGASTR:IJ,Open-End Fund,Global Allocation,http://www.bloomberg.com/quote/MEGASTR:IJ
Mega Dana Kas (MEGAKAS),MEGAKAS:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/MEGAKAS:IJ
Mega Dana Kombinasi (MEGKOMB),MEGKOMB:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MEGKOMB:IJ
Mega Dana Obligasi Dua (MEGDOB2),MEGDOB2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MEGDOB2:IJ
Mega Dana Obligasi Republik Indonesia (MEGDORI),MEGDORI:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/MEGDORI:IJ
Mega Dana Obligasi Syariah (MEGOSYA),MEGOSYA:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MEGOSYA:IJ
Mega Dana Ori Dua (MEGDANO),MEGDANO:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/MEGDANO:IJ
Mega Dana Terproteksi III (MEGPRO3),MEGPRO3:IJ,Closed-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MEGPRO3:IJ
Mega RIDO DUA (MEGRDUA),MEGRDUA:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/MEGRDUA:IJ
Millennium Danatama Equity Fund (MLNEQTY),MLNEQTY:IJ,Open-End Fund,Blend Broad Market,http://www.bloomberg.com/quote/MLNEQTY:IJ
MNC Dana Dollar (MNCDDOL),MNCDDOL:IJ,Open-End Fund,Foreign Aggregate Bond,http://www.bloomberg.com/quote/MNCDDOL:IJ
MNC Dana Ekuitas (BIBHEKU),BIBHEKU:IJ,Open-End Fund,Value Broad Market,http://www.bloomberg.com/quote/BIBHEKU:IJ
MNC Dana Kombinasi (BHABKOM),BHABKOM:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/BHABKOM:IJ
MNC Dana Kombinasi Icon (MNCKOMI),MNCKOMI:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MNCKOMI:IJ
MNC Dana Kombinasi Konsumen (MNCDKON),MNCDKON:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MNCDKON:IJ
MNC Dana Lancar (BHADALA),BHADALA:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/BHADALA:IJ
MNC Dana Likuid (BHALIK1),BHALIK1:IJ,Open-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/BHALIK1:IJ
MNC Dana Syariah (BHAMUAM),BHAMUAM:IJ,Open-End Fund,Aggregate Bond Intermediate,http://www.bloomberg.com/quote/BHAMUAM:IJ
MNC Dana Syariah Ekuitas (MNCDSYE),MNCDSYE:IJ,Open-End Fund,Thematic Sector,http://www.bloomberg.com/quote/MNCDSYE:IJ
MNC Dana Syariah Kombinasi (MNCDSYK),MNCDSYK:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/MNCDSYK:IJ
Money Market Rp (AXAMMRP),AXAMMRP:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/AXAMMRP:IJ
Net Assets Management - Net Dana Fleksi (NETFLEK),NETFLEK:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/NETFLEK:IJ
Nikko BUMN Plus (NIKBUPL),NIKBUPL:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/NIKBUPL:IJ
Nikko Gebyar Indonesia Dua (NIKGEB2),NIKGEB2:IJ,Open-End Fund,Government Bond,http://www.bloomberg.com/quote/NIKGEB2:IJ
Nikko Indah Nusantara Dua (NIKINN2),NIKINN2:IJ,Open-End Fund,General Corporate Bond,http://www.bloomberg.com/quote/NIKINN2:IJ
Nikko Indonesia Balanced Fund (NIKINBA),NIKINBA:IJ,Open-End Fund,Moderate Allocation,http://www.bloomberg.com/quote/NIKINBA:IJ
Nikko Indonesia Bond Fund/Indonesia (NIKINBO),NIKINBO:IJ,Open-End Fund,Aggregate Bond Long,http://www.bloomberg.com/quote/NIKINBO:IJ
Nikko Indonesia Equity Fund (NIKINEF),NIKINEF:IJ,Open-End Fund,Growth Broad Market,http://www.bloomberg.com/quote/NIKINEF:IJ
Nikko Indonesia Money Market Fund (NIKINMM),NIKINMM:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/NIKINMM:IJ
Nikko Kas Manajemen (NIKMANJ),NIKMANJ:IJ,Open-End Fund,General (Non-US),http://www.bloomberg.com/quote/NIKMANJ:IJ
Nikko Tron Dua (NIKTRO2),NIKTRO2:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/NIKTRO2:IJ
NISP Dana Handal (NISHAND),NISHAND:IJ,Open-End Fund,Dynamic Allocation,http://www.bloomberg.com/quote/NISHAND:IJ
NISP Dana Idola (NISDOLA),NISDOLA:IJ,Open-End Fund,Aggregate Bond USD Focused,http://www.bloomberg.com/quote/NISDOLA:IJ
NISP Dana Pendapatan Riil (NISPDPR),NISPDPR:IJ,Open-End Fund,Aggregate Bond,http://www.bloomberg.com/quote/NISPDPR:IJ
